date,aex,ftse100,aus,asx200,atxvienna,cac40,dax,kospi,snp500,snptsx,sse,smiswiss,klse,jkse,stoxx50,bel20,ipc,ibovespa,sti,merval,telaviv100,twitaiwan
26-03-2002,523.119995,5073.799805,3360.399902,3387.300049,1343.579956,4515.700195,5254.950195,840.570007,1111.01001,7856.100098,1485.8,6680.700195,787.849976,505.009003,3702.89,2763.469971,7509.220215,12130,1751.75,332.809998,436.880005,5527.799805
27-03-2002,523.27002,5127,3363.300049,3377.800049,1342.339966,4431.879883,5260.529785,848.799988,1102.550049,7944.299805,1515.39,6595.899902,784.559998,492.265991,3711.45,2763.98999,7435.129883,12002,1757.540039,317.549988,430,5599.419922
28-03-2002,531.210022,5128.100098,3338.5,3372.600098,1337.160034,4463.910156,5180.330078,835.190002,1128.369995,7958.100098,1506.61,6593,781.719971,483.779999,3778.72,2792.550049,7403.379883,12204,1770.050049,309.470001,430,5591.02002
02-04-2002,528.599976,5161.799805,3329,3390,1335.609985,4521.830078,5170.25,815.609985,1126.069946,7910.299805,1506.61,6615.5,772.940002,478.533997,3796.26,2807.169922,7504.72998,12350,1771.339966,296.540009,414.829987,5433.02002
03-04-2002,528.289978,5135.700195,3322.899902,3389,1331.569946,4441.540039,5265.359863,796.400024,1124.469971,7908.200195,1506.61,6679.399902,767.590027,488.723999,3747.27,2843.570068,7476.370117,12660,1747.540039,292.380005,415.529999,5499.330078
04-04-2002,521.72998,5153.899902,3340.199951,3363.399902,1330.930054,4468.290039,5162.959961,804.929993,1125.170044,7866.100098,1506.61,6691.299805,765.859985,492.779999,3722.68,2847.360107,7491.779785,12699,1730.819946,288.359985,420.720001,5405.419922
05-04-2002,517.150024,5208.799805,3340.300049,3377.399902,1325.709961,4502.490234,5189.649902,806.330017,1107.829956,7864.200195,1506.61,6687.399902,761.299988,484.61499,3744.37,2838.780029,7434.189941,12668,1727.660034,294.609985,420.350006,5399.959961
08-04-2002,509.059998,5182.5,3315.100098,3367.399902,1325.699951,4598.740234,5244.200195,809.590027,1100.959961,7828.600098,1506.61,6676.700195,763.140015,480.30899,3711.76,2867.330078,7480.740234,12701,1740.449951,274.940002,420.350006,5562.22998
09-04-2002,511.279999,5154.299805,3327.199951,3354.5,1327.630005,4597.299805,5343.879883,795.159973,1093.140015,7871.700195,1506.61,6685.299805,759.330017,477.375,3732.75,2874.560059,7486.859863,12368,1734.719971,285.369995,409.589996,5562.120117
10-04-2002,515.659973,5092.5,3319.800049,3368.100098,1323.300049,4588.830078,5318.549805,811.900024,1091.47998,7917.700195,1506.61,6675,741.76001,470.819,3734.98,2899.820068,7521.950195,12556,1727.420044,275.720001,401.940002,5537.810059
11-04-2002,509.600006,5024.200195,3307.699951,3386.600098,1322.810059,4606.419922,5262.879883,815.330017,1076.319946,7936.899902,1506.61,6679.799805,749,479.613007,3784.05,2893.100098,7542.47998,12574,1728.319946,267.730011,400.529999,5536.419922
12-04-2002,511.649994,5073.299805,3319.600098,3401.300049,1331.150024,4559.459961,5284.549805,823.059998,1065.449951,7915.399902,1506.61,6591.799805,750.559998,480.902008,3743.96,2848.590088,7431.890137,12698,1712.26001,288.399994,400.850006,5399.5
15-04-2002,513.599976,5050.799805,3336.899902,3406.699951,1318.890015,4562.549805,5205.47998,822.01001,1076.920044,7856.200195,1506.61,6530.100098,746.929993,481.766998,3748.44,2813.830078,7517.839844,12728,1725.369995,300.5,400.850006,5445.77002
16-04-2002,526.080017,5100.700195,3350.600098,3407.300049,1301.709961,4528,5192.100098,809.159973,1086.459961,7856.100098,1530.28,6566.799805,752.880005,479.377014,3691.1,2771.689941,7351.080078,12985,1740.349976,320.779999,403.200012,5460.529785
17-04-2002,528.830017,5139,3356,3414.100098,1303.72998,4455.990234,5160.140137,809.400024,1084.560059,7751.299805,1531.43,6557.600098,755.210022,488.220001,3677.72,2811.120117,7303.569824,12861,1741.01001,313.109985,403.200012,5384.890137
18-04-2002,526.539978,5178.399902,3355,3403.899902,1291.910034,4453.080078,5054.410156,776.369995,1073.430054,7756.700195,1538.32,6552.299805,755.22998,484.850006,3604.73,2791.949951,7307.160156,12659,1722.050049,318.420013,412.890015,5316.040039
19-04-2002,528.22998,5101,3362.100098,3373.600098,1286.140015,4430.379883,5000.379883,776.809998,1052.670044,7835.899902,1524.7,6598.700195,750.390015,475.273987,3623,2805.709961,7361.939941,12600,1720.97998,339.559998,410.019989,5123.040039
22-04-2002,525.380005,5169,3351.5,3379.100098,1296.550049,4462.740234,5008.040039,778.530029,1049.48999,7851.5,1502.54,6571.5,750.570007,477.080994,3660.5,2817.25,7402.799805,12590,1735.430054,334.630005,410.019989,5071.759766
23-04-2002,526.130005,5242,3324.100098,3352.800049,1285.26001,4421.560059,5041.200195,767.919983,1088.849976,7888.5,1526.8,6478.100098,753.390015,460.028015,3593.43,2784.780029,7514.899902,12113,1733.609985,332.75,409.359985,5153.709961
24-04-2002,520.570007,5214,3329.199951,3350,1286.290039,4354.919922,4964.560059,755.919983,1073.01001,7893.399902,1560.08,6591.899902,748.51001,453.154999,3611.79,2839.75,7537.819824,12283,1735.949951,350.649994,402,4969.319824
25-04-2002,512.27002,5245.5,3304.199951,3360.399902,1275.810059,4367.259766,4882.77002,701.869995,1054.98999,7842.299805,1569.21,6595.100098,746.789978,441.875,3650.23,2844.280029,7469.680176,12600,1732.790039,370.73999,396.130005,4995.080078
26-04-2002,509.26001,5282.100098,3299.5,3362.300049,1265.900024,4296.399902,4880.669922,710.429993,1074.560059,7784.5,1613,6533.100098,747.419983,455.085999,3742.88,2840.23999,7385.919922,12210,1742.25,360.799988,398.440002,5047.819824
29-04-2002,505.410004,5285.700195,3308.800049,3366,1263.439941,4404.02002,4872.410156,742.719971,1097.280029,7782.100098,1640.26,6568.299805,743.900024,462.819,3746.69,2866.72998,7385.149902,12133,1747.319946,371.480011,398.440002,5130.799805
30-04-2002,511.279999,5258.899902,3311.300049,3345.399902,1253.390015,4386.859863,5028.589844,746.22998,1091.069946,7747.600098,1664.09,6622.299805,746.27002,463.669006,3704.86,2889.639893,7398.5,11962,1733.47998,387.730011,403.540009,5255.22998
02-05-2002,503.230011,5252.5,3314.5,3325,1247.849976,4329.839844,4966.47998,753.359985,1098.22998,7722.100098,1643.69,6670.100098,743.349976,461.28299,3709.01,2871.659912,7366.430176,11699,1733.609985,382.75,397.73999,5377.859863
03-05-2002,495.73999,5272,3293.5,3339.899902,1242.150024,4375.390137,4871.700195,768.73999,1106.589966,7800.100098,1623.43,6692,726.5,456.315002,3665.27,2856.459961,7357.240234,11937,1724.569946,402.119995,396.809998,5388.52002
06-05-2002,493.709991,5261.399902,3273.699951,3338.5,1243.839966,4447.120117,4975.47998,787.830017,1091.880005,7688.700195,1665.15,6642.600098,717.210022,449.872986,3657.8,2832.330078,7303.569824,11821,1730.47998,385.01001,402.079987,5262.009766
07-05-2002,489.190002,5292.700195,3287.399902,3330.899902,1241.5,4471.27002,5049.080078,783.349976,1079.880005,7731,1620.98,6606,705.039978,440.932007,3625.67,2815.280029,7130.709961,11493,1737.5,373.48999,402.079987,5202.589844
08-05-2002,498.059998,5299.899902,3285.5,3302.5,1242.97998,4466.359863,5072.390137,801.98999,1086.02002,7761.299805,1623.88,6623.299805,711.580017,447.061005,3574.38,2815.47998,7061.399902,10909,1717.780029,371.029999,415.690002,5416.5
09-05-2002,498.230011,5316.100098,3279.100098,3314.300049,1234.890015,4442.939941,5047.450195,794.710022,1097.079956,7841.600098,1665.36,6585.899902,725.440002,446.464996,3561.08,2780.949951,7031.640137,10398,1722.310059,361.98999,414.269989,5393.009766
10-05-2002,490.519989,5266.899902,3252.199951,3376.100098,1244.920044,4400.75,5036.410156,764.880005,1083.819946,7868.100098,1682.51,6564.100098,724.650024,450.235992,3538.74,2792.860107,6997.049805,10759,1708.630005,376.690002,412.480011,5318.009766
13-05-2002,493.670013,5253.299805,3263.100098,3395.300049,1232.290039,4399.200195,4998.990234,792.929993,1074.550049,7818.100098,1685.02,6576,743.359985,448.518005,3574.24,2711.070068,7016.140137,10706,1684.420044,375.309998,409.109985,5250.819824
14-05-2002,501.839996,5250.5,3324.699951,3412.600098,1245.569946,4326.290039,4984.609863,783.52002,1067.660034,7899.600098,1669.69,6607.700195,739.349976,450.971008,3574.24,2710.76001,6974.919922,10691,1683.430054,381.73999,409.109985,5242.109863
15-05-2002,503.829987,5203.600098,3343.199951,3393.300049,1243.069946,4341.589844,4919.5,771.450012,1064.660034,7814.299805,1675.29,6584.100098,741.549988,447.679993,3543.12,2709.689941,6791.910156,11013,1671.839966,379.480011,407.089996,5161.919922
16-05-2002,502.01001,5195.5,3361.800049,3376.899902,1258.75,4337.430176,4879.5,773.849976,1067.140015,7717.799805,1649.48,6598,744.619995,448.733002,3496.44,2750.120117,6857.419922,11139,1673.189941,364.429993,400.470001,5043.5
17-05-2002,498.160004,5214.700195,3344.800049,3389.800049,1228.089966,4360.709961,4899.129883,754.619995,1040.680054,7713.399902,1654.23,6544.100098,735.780029,450.984985,3479.29,2733.110107,6835,10892,1647.76001,363.040009,400.470001,5159.22998
20-05-2002,495.410004,5271.799805,3328.600098,3373.5,1222.300049,4339.569824,4961.540039,720.900024,1040.689941,7686.299805,1650.67,6574.799805,743.580017,451.449005,3453.29,2727.419922,6862.890137,10846,1654,364.220001,400.470001,5039.47998
21-05-2002,492.399994,5271.799805,3340.899902,3387.100098,1227.369995,4334.850098,4918.580078,743.52002,1049.900024,7629.600098,1603.91,6551.100098,743.169983,456.751007,3540.64,2707.620117,6801.649902,10636,1652.459961,361.619995,400.470001,5045.069824
22-05-2002,486.730011,5271.799805,3324.800049,3381.600098,1231.589966,4260.140137,4881.799805,721.409973,1029.150024,7582.5,1608.51,6415.700195,738.849976,457.223999,3525.59,2652.800049,6720.370117,10655,1652.449951,355.850006,375.5,4855.339844
23-05-2002,492.040009,5251.399902,3338.300049,3385.899902,1229.969971,4274.640137,4761.959961,723.52002,1027.530029,7663.399902,1582.88,6400.100098,739.849976,454.345001,3465.12,2646.689941,6788.939941,10524,1664.439941,355.829987,375.5,4858.439941
24-05-2002,492.160004,5247.799805,3333.300049,3381.199951,1229.040039,4227.149902,4818.299805,697.840027,1030.73999,7647.299805,1594.51,6366,739.130005,458.270996,3511.01,2666.790039,6765.189941,10687,1656.560059,358.890015,375.5,5005.040039
27-05-2002,492.940002,5209.5,3335.699951,3387.100098,1219.689941,4065.879883,4747.950195,700.349976,1013.599976,7670.5,1641.7,6250.899902,734.359985,456.408997,3575.62,2665.129883,6691.040039,10556,1645.98999,359.320007,372.529999,4940.379883
28-05-2002,490.100006,5233.600098,3333.199951,3373.600098,1217.319946,4079.51001,4625.790039,724.080017,1020.26001,7663.899902,1634.64,6267.5,731.169983,452.063995,3595.73,2674.030029,6580.810059,10806,1639.939941,357.790009,372.529999,4916.589844
29-05-2002,489.540009,5178.600098,3338.5,3375.600098,1218.48999,4098.180176,4624.310059,717.98999,1009.559998,7581.100098,1640.65,6330.299805,733.869995,442.968994,3579.03,2671.899902,6502.970215,10967,1607.77002,357.429993,374.48999,4920.890137
30-05-2002,480.339996,5179.600098,3325.100098,3347.100098,1211.569946,4020.27002,4657.52002,707.799988,1007.27002,7561.399902,1667.52,6142,726.47998,438.924011,3554.77,2592.97998,6331.319824,10633,1597.790039,342.029999,372.079987,4636.669922
31-05-2002,484.549988,5229.100098,3328.199951,3350.199951,1199.550049,4024.939941,4610.180176,700.679993,1036.170044,7707.799805,1677.66,6050.799805,716.570007,443.674011,3518.98,2521.120117,6354.259766,10578,1600.599976,347.339996,377.670013,4572.350098
03-06-2002,478.049988,5137.399902,3301.100098,3344.300049,1217.189941,4109.370117,4589.259766,675.76001,1037.140015,7632.299805,1649.53,5980.700195,724.320007,439.989014,3512.88,2472.25,6171.629883,10755,1564.550049,356.579987,379.109985,4720.72998
04-06-2002,462.570007,5161,3303.600098,3342.800049,1221.410034,4004.76001,4606.089844,673.780029,1019.98999,7596.100098,1658.98,6160.899902,715.099976,429.988007,3459.02,2569.129883,6400.890137,10813,1574.300049,366.630005,379.109985,4700.22998
05-06-2002,463.019989,5201.399902,3298.800049,3328.5,1197.459961,3957.330078,4510.189941,679.369995,1006.289978,7661.399902,1649.5,6072.200195,718.849976,420.441986,3467.67,2546.149902,6460.950195,10583,1546.25,375.519989,375.76001,4851.439941
06-06-2002,466,5259.899902,3295.699951,3327.899902,1191.859985,3843.070068,4470.140137,684.48999,989.140015,7716.899902,1640.29,5971.600098,717.710022,427.118988,3477.06,2505.070068,6363.049805,9892,1537.880005,371.570007,375.76001,4852.069824
07-06-2002,454.140015,5263.899902,3295.699951,3313.600098,1168.160034,4010.360107,4303.850098,692.450012,992.719971,7707,1644.4,5777.899902,720.97998,427.799988,3500.94,2450.790039,6306.52002,9746,1565.800049,366.730011,375.76001,4817.930176
10-06-2002,454.029999,5229.399902,3277.800049,3294.100098,1116.939941,4004.929932,4475.100098,695.390015,976.140015,7738.100098,1628.14,5791.600098,721.900024,430.270996,3472.4,2462.060059,6326.490234,9937,1532.150024,368.850006,380.880005,4887.430176
11-06-2002,462.320007,5243.600098,3277.199951,3299.699951,1145.050049,3935.580078,4433.850098,708.630005,973.530029,7727,1635.17,5594.200195,721.590027,429.335999,3462.38,2402.169922,6352.890137,9666,1531.589966,371.25,380.880005,4931.470215
12-06-2002,446.970001,5221.5,3264.699951,3311.899902,1145.72998,3832.070068,4354.819824,711.23999,990.640015,7727,1627.48,5781.399902,723.570007,430.121002,3388.44,2456.879883,6462.830078,9217,1552.97998,382.390015,386.350006,4919.02002
13-06-2002,441.980011,5191,3246.399902,3279.899902,1154.97998,3799.530029,4245.680176,718.289978,989.820007,7688.299805,1624.55,5629,719.530029,428.183014,3425.79,2442.47998,6488.919922,9240,1550.359985,383.320007,383.230011,4888
14-06-2002,429.950012,5218.200195,3251.199951,3279.600098,1159.48999,3669.23999,4232.399902,717.580017,968.650024,7638.399902,1611.05,5717.899902,721.150024,421.002991,3382.54,2463.77002,6460.950195,9342,1552.72998,384.880005,373,4919.259766
17-06-2002,446.109985,5197.5,3261.699951,3252.199951,1141.099976,3766.399902,4127.209961,736.700012,948.090027,7725.100098,1615.92,5979.700195,719.179993,420.21701,3260,2535.73999,6371.27002,9763,1583.140015,386.779999,370.899994,4887.790039
18-06-2002,447.049988,5159,3230.699951,3235.300049,1138.459961,3701.129883,4202.970215,745.119995,953.98999,7667.799805,1640.59,5985.100098,721.650024,427.183014,3267.77,2536.01001,6390.169922,9760,1598.75,387.089996,370.899994,4956.490234
19-06-2002,439.149994,5153.899902,3230.699951,3227.600098,1121.839966,3742.780029,4099.049805,745.75,989.030029,7667,1665.81,5863.799805,722.5,419.121002,3277.53,2472.649902,6400.419922,9852,1641.530029,385.390015,367.410004,4968.850098
20-06-2002,427.429993,5165.600098,3204.5,3179.399902,1115.01001,3897.98999,4259.430176,740.51001,976.97998,7660.600098,1667.75,5711.399902,723.179993,408.696014,3210.5,2408.530029,6372.080078,9470,1621.280029,386.959991,362.779999,4935.919922
21-06-2002,423.160004,5125.5,3186.399902,3212.899902,1116.98999,3897.370117,4382.560059,734.789978,952.830017,7611.899902,1667.75,5847.799805,724.030029,408.799011,3205.36,2460.280029,6316.160156,9755,1645.26001,376.929993,367.119995,4878.850098
24-06-2002,410.730011,5174.100098,3176.699951,3216,1122.579956,3735.659912,4366.810059,724.169983,920.469971,7580.600098,1667.75,6024.200195,729.289978,410.772003,3265.27,2552.27002,6403.279785,9870,1631.939941,379.899994,375.390015,4789.629883
25-06-2002,423.440002,5203.100098,3129.699951,3227.899902,1127.160034,3623.330078,4195.950195,724.049988,927.369995,7656.100098,1667.75,6002.299805,729.98999,408.303986,3142.21,2548.199951,6433.830078,10316,1608.189941,375.160004,375.390015,4800.629883
26-06-2002,413.170013,5203.100098,3160.899902,3212.100098,1134.22998,3697.129883,4138.149902,724.940002,921.390015,7599.5,1667.75,5967,734.070007,408.647003,3054.5,2523.040039,6336.950195,9986,1614.089966,371.399994,376.040009,4764.939941
27-06-2002,419.059998,5119.899902,3163.199951,3185.899902,1122.579956,3863.280029,4258.620117,736.400024,917.929993,7568,1667.75,5775.5,736.599976,411.94101,3193,2435.610107,6113.830078,9724,1609.76001,368.549988,377.98999,4644.580078
28-06-2002,439.660004,5209.100098,3175.699951,3208.699951,1125.72998,3858.350098,4483.029785,751.97998,900.940002,7547.899902,1652.37,5538.5,736.539978,412.972992,3188.26,2329.149902,5892.410156,9444,1585.849976,373.720001,375.640015,4588.060059
01-07-2002,438.929993,5197.600098,3159.199951,3214.800049,1131.829956,3819.01001,4442.330078,740.590027,906.039978,7498.899902,1650.58,5604.700195,733.97998,419.307007,3122.35,2337.560059,6010.419922,9343,1583.300049,370.359985,369.76001,4534.149902
02-07-2002,420.799988,5171.200195,3132.899902,3233.699951,1143.890015,3656.379883,4369.759766,723.049988,881.559998,7478.600098,1638.2,5358,730.789978,407.518005,3057.43,2262.899902,5922.339844,9183,1579.900024,371.880005,369.76001,4459.370117
03-07-2002,406.079987,5204.799805,3156.600098,3258.399902,1126.619995,3512.100098,4190.220215,720.97998,847.75,7460.700195,1623.94,5225.299805,730.01001,409.502014,3036.29,2240.889893,5900.439941,9526,1560.180054,375.540009,372.829987,4533.27002
04-07-2002,419.940002,5239.5,3164.300049,3226.199951,1113.52002,3513.340088,4118.5,708.72998,819.849976,7398.799805,1616.23,5299.700195,729.98999,408.431,2928.72,2272.370117,6103.879883,9417,1536.140015,376.829987,380.970001,4668.009766
05-07-2002,437.359985,5259.100098,3181.100098,3192.399902,1123.400024,3323.73999,4130.799805,697.890015,797.700012,7359.600098,1598.35,5271.5,728.48999,401.842987,3008.29,2311.399902,6014.680176,9263,1565.719971,386.140015,380.390015,4660.529785
08-07-2002,433.890015,5248.5,3205.399902,3197.399902,1132.859985,3317.810059,3912.51001,713.299988,843.429993,7283.600098,1549.5,4976.299805,728.72998,402.052002,2949.07,2210.98999,6021.839844,9438,1522.800049,394.75,380.390015,4647.370117
09-07-2002,429.299988,5218,3175.199951,3187.300049,1127.48999,3440.879883,3977.75,724.710022,838.679993,7249,1567.5,4699.700195,724.719971,391.837006,3002.74,2104.570068,5755.990234,9703,1516.410034,387.390015,380.390015,4580.169922
10-07-2002,409.779999,5208.100098,3142.100098,3157.699951,1126.310059,3513.709961,4092.820068,739.219971,852.840027,7357.399902,1541.53,4628.600098,715.140015,384.487,3133.39,2042.349976,5644.700195,9676,1494.680054,385.769989,375.899994,4457.160156
11-07-2002,391.779999,5197.200195,3146,3122.199951,1142.290039,3324.040039,4100.75,718.169983,898.960022,7327.5,1588.11,4607.799805,711.359985,376.466003,3131.39,2001.589966,5534.470215,10098,1506.359985,383.100006,378.630005,4633.859863
12-07-2002,391.01001,5151.899902,3135.300049,3152.300049,1123.209961,3149.689941,3891.879883,704.380005,902.780029,7247.799805,1564.49,4906.299805,713.400024,337.475006,2999.17,2101.570068,5747.439941,10372,1516.719971,378.019989,379.049988,4482.649902
15-07-2002,368.01001,5175.299805,3106.899902,3109.199951,1114.27002,3070.159912,3691.429932,726.799988,911.619995,7225.399902,1571.61,5023.600098,712.950012,342.20401,2928.94,2110.610107,5855.899902,10380,1508.359985,376.420013,378.309998,4491.310059
16-07-2002,363.850006,5169.100098,3072.5,3089.399902,1134.26001,3023.689941,3515.830078,703.869995,884.659973,7139.399902,1549.47,5272.299805,707.849976,357.377014,3013.8,2245.23999,6029.77002,10455,1517.01001,376.790009,378.309998,4429.25
17-07-2002,379.51001,5136.299805,3099.5,3088.600098,1129.859985,3149.719971,3632.659912,704.119995,864.23999,7129.899902,1555.05,5215.399902,705.950012,355.105011,3165.47,2251.02002,5913.209961,10382,1509.890015,375.399994,377.119995,4328.399902
18-07-2002,386.709991,5074.200195,3058,3017.199951,1115.719971,3172.560059,3520.459961,679.429993,834.599976,7120.799805,1558.52,5196.700195,694.090027,360.904999,3155.88,2255.800049,5901.830078,10378,1482.339966,377.160004,376.850006,4286.939941
19-07-2002,368.309998,5083,3034.600098,3042.399902,1124.540039,3395.830078,3579,672.280029,859.570007,7021,1524.81,5095.700195,683.200012,361.868988,3113.7,2157.449951,5841.899902,10136,1466.75,380.119995,372.980011,4185.950195
22-07-2002,342.829987,5040.799805,3034.600098,2989.5,1116.51001,3379.850098,3859.780029,657.960022,876.77002,7073.799805,1523.52,5036.799805,687.820007,353.813995,2983.47,2116.669922,6053.600098,9997,1494.689941,392.76001,372.859985,4222.220215
23-07-2002,330.730011,5085.100098,2965.100098,3035.199951,1109.48999,3415.379883,3878.939941,662.409973,905.460022,7145.600098,1515.73,4849,689.700012,354.851013,2883.92,2047.060059,6146.109863,9723,1486.810059,393.570007,372.859985,4208.799805
24-07-2002,318.459991,5085.100098,2990.600098,3083.800049,1123.180054,3240.709961,3700.139893,663.719971,908.640015,7145.600098,1483.35,5127.200195,694.109985,353.187988,2886.3,2099.600098,6190.600098,9717,1486.439941,395.190002,379.660004,4191.810059
25-07-2002,336.130005,5085.100098,2941.100098,3086.199951,1128.829956,3245.370117,3606.449951,646.419983,903.799988,7013.399902,1490.51,5054.200195,688.289978,353.653992,2709.22,2119.179932,6200.870117,9954,1529.030029,393.959991,378.809998,4162.77002
26-07-2002,336.070007,4989.200195,2984.199951,3077.300049,1131.849976,3115.379883,3532.48999,652.130005,884.210022,7024.100098,1462,5254,684.289978,361.679993,2713.73,2186.419922,6192.910156,9960,1527.030029,392.059998,377.25,4171.759766
29-07-2002,361.869995,4957.600098,3030.5,3053.899902,1115.97998,3284.790039,3332.649902,648.099976,919.619995,7029.799805,1521.26,5324,690.47998,361.919006,2819.63,2210.320068,6267.879883,10182,1531.839966,407.790009,377.040009,4075.97998
30-07-2002,355.920013,4920.399902,3032.600098,3009.199951,1108.670044,3270.51001,3568.639893,650.919983,930.25,7112.5,1529.51,5244.799805,677.210022,361.118988,2850.14,2186.719971,6239.490234,10173,1522.599976,410.820007,377.040009,4067.790039
31-07-2002,363.589996,4928.200195,3024.100098,2985.600098,1102.819946,3388.449951,3465.540039,627.400024,928.77002,7092,1517.23,5324.799805,675.559998,369.044006,2695.47,2175.399902,6148.890137,10181,1533.410034,403.380005,369.299988,3924.040039
01-08-2002,342.040009,4934.799805,3002.800049,3051,1105.5,3447.939941,3679.26001,634.840027,950.700012,7034.799805,1530.96,5266.799805,672.640015,371.135986,2544.95,2135.649902,6262.439941,9831,1533.609985,401.470001,363.209991,3964.280029
02-08-2002,336.209991,4851.700195,2960.5,3077.100098,1090.319946,3364.439941,3760.860107,619.940002,937.429993,6916.399902,1524.84,5424.100098,662.47998,383.871002,2458.56,2217.580078,6157.419922,9650,1533.469971,396.600006,362.140015,3947.610107
05-08-2002,323.160004,4771.899902,2937.800049,3106.800049,1082.430054,3390.22998,3647.129883,584.039978,949.359985,6863.299805,1511.71,5401.600098,652.409973,374.914001,2438.31,2204.600098,6115.560059,9505,1542.02002,414.700012,362.089996,3850.040039
06-08-2002,338.320007,4630.799805,2999.399902,3103.800049,1070.869995,3240.810059,3683.209961,587.51001,962.700012,6819.799805,1494.25,5534.799805,636.75,369.403992,2515.2,2278.320068,6181.669922,9372,1531.900024,419.119995,362.089996,3910.97998
07-08-2002,337.160004,4756.799805,3024.199951,3110.300049,1068.329956,3375.01001,3589.919922,614.27002,940.859985,6677.799805,1496.24,5379.5,639.830017,369.376007,2536.94,2231.570068,6216.430176,9585,1516.040039,431.459991,359.420013,4131.470215
08-08-2002,353.899994,4702,3052.800049,3096.199951,1049.189941,3374.090088,3665.73999,629.570007,947.950012,6695.700195,1524.07,5486.399902,647.359985,365.70401,2723.01,2252.919922,6165.930176,9264,1509.47998,438.019989,358.779999,4223.319824
09-08-2002,361.630005,4652.399902,3052.100098,3128,1062.189941,3493.01001,3684.689941,636.25,934.820007,6699.700195,1507.67,5511.399902,638.01001,362.572998,2691.91,2320.370117,6094.290039,9148,1504.900024,440.079987,353.839996,4280.810059
12-08-2002,352.290009,4580.299805,3058.300049,3133.300049,1067.420044,3440.620117,3837.669922,644.659973,917.869995,6715.399902,1516.15,5493.299805,644.98999,371.09201,2685.79,2322.439941,6114.350098,9228,1490.349976,449.170013,347.320007,4458.169922
13-08-2002,357.440002,4605.399902,3046.399902,3148.199951,1064.930054,3485.209961,3768.51001,670.789978,917.799988,6535.399902,1562.72,5424.200195,646.469971,367.10199,2557.85,2312.929932,6067.25,9199,1488.5,445.070007,347.320007,4463.52002
14-08-2002,347.220001,4541.899902,3076.800049,3176.699951,1070.209961,3592.600098,3868.169922,652.669983,916.070007,6366.700195,1707.31,5491,646.419983,371.251007,2547.12,2387.199951,6113.319824,8716,1460.680054,433.679993,340.299988,4386.459961
15-08-2002,364.220001,4631,3084.199951,3164.300049,1057.97998,3526.090088,3906.550049,639.27002,878.02002,6161.100098,1706.59,5265.899902,644.090027,374.149994,2447.32,2290.550049,6159.899902,8623,1454.920044,433.790009,351.529999,4589.879883
16-08-2002,369.109985,4531,3099.300049,3195.699951,1077.98999,3471.280029,3828.26001,657.429993,893.400024,6382.100098,1712.91,5129.299805,642.090027,367.880005,2592.24,2229.550049,6225.160156,8998,1457.47998,437.48999,343.970001,4574.799805
19-08-2002,386.109985,4540.700195,3126.199951,3184.5,1065.280029,3570.5,3783.840088,654.97998,879.150024,6278.399902,1723.55,5230.5,643.73999,369.109009,2564.77,2246.310059,6260.609863,8820,1447.77002,444.109985,353.920013,4564.060059
20-08-2002,379.420013,4656.399902,3113.800049,3176.899902,1043.880005,3419.73999,3851.340088,655.880005,893.919983,6309.899902,1732.76,5096,641.530029,371.592987,2698.18,2221.199951,6219.930176,9140,1442.579956,440.880005,353.920013,4601.370117
21-08-2002,380.660004,4685.799805,3143,3160.300049,1013.799988,3331.77002,3682.840088,678.140015,902.960022,6483.100098,1713.7,4913.899902,635.140015,373.226013,2750.17,2150.399902,6190.52002,9260,1423.890015,426.450012,355.950012,4554.129883
22-08-2002,395.649994,4546.799805,3133.399902,3137.699951,1007.809998,3366.209961,3660.949951,673.179993,909.580017,6511.200195,1724.95,4960,637.780029,381.454987,2670.78,2156.840088,6079.950195,8863,1447.880005,430.829987,349.059998,4498.72998
23-08-2002,390.320007,4392.600098,3125.699951,3130.800049,1003.799988,3272.76001,3712.939941,658.030029,909.450012,6605.399902,1730.92,4958.600098,630.01001,381.890015,2698.99,2133.610107,5960.379883,8847,1448.47998,434.839996,346.709991,4579.140137
26-08-2002,379.869995,4471.200195,3110.899902,3120.100098,1003.719971,3126.600098,3609.409912,658.919983,886.909973,6550.700195,1713.14,5104.5,624.159973,381.946991,2590.75,2186.5,5645,8715,1433.430054,430.470001,348.720001,4500.549805
27-08-2002,394.950012,4615.700195,3090.399902,3131,1014.119995,3168.699951,3398.98999,647.650024,889.809998,6536.5,1722.19,5030.5,634.460022,383.042999,2677.74,2156.379883,5788.779785,8866,1432,424.76001,348.720001,4583.680176
28-08-2002,377.359985,4601.299805,3082.800049,3143.199951,1010.77002,3139.389893,3425.899902,672.679993,891.099976,6536.5,1732.93,5123.299805,638.929993,389.975006,2713.96,2201.129883,5741.72998,8855,1442.609985,427.230011,352.269989,4566.100098
29-08-2002,365.820007,4542.899902,3073.699951,3093.199951,1025.099976,3246.669922,3354.709961,664.900024,873.52002,6519.200195,1729.99,5250.899902,652.25,390.424988,2825.39,2260.780029,5705.669922,8451,1458.469971,443.019989,355.910004,4725.339844
30-08-2002,371.589996,4420.100098,3083.699951,3113.5,1030.599976,3199.820068,3485.679932,682.559998,869.460022,6486.700195,1701.82,5079.5,652.409973,389.269989,2771.4,2201.649902,5808.439941,8507,1431.25,439.640015,361.670013,4757.97998
